long,lat,time,code
-105.548792,41.311955,1434502282.0,80513
-81.557415,41.424879,1434502297.0,80728
-89.972141,34.622672,1434502351.0,81582
-121.767687,37.683014,1434502353.0,81621
120.963188,14.620501,1434502365.0,81805
-94.691422,38.846438,1434502399.0,82309
3.327925,6.649282,1434502400.0,82331
-115.005632,44.248409,1434502419.0,82631
-87.620583,41.85913,1434502421.0,82662
-74.009786,40.716322,1434502438.0,82961
-76.66867,39.179312,1434502464.0,83428
120.879481,14.791853,1434502482.0,83701
125.66604,7.129359,1434502484.0,83735
-74.111128,40.562189,1434502503.0,84037
-80.380906,25.786361,1434502526.0,84472
-84.498885,42.7332,1434502540.0,84736
-96.739121,32.977118,1434502556.0,85008
-122.474411,37.778946,1434502562.0,85115
-121.291754,38.032386,1434502570.0,85241
-121.894001,37.33595,1434502571.0,85259
-112.089368,33.488896,1434502606.0,85876
-117.029573,32.577788,1434502633.0,86310
-122.270149,37.804021,1434502673.0,87080
121.566443,13.983288,1434502704.0,87668
-81.688199,41.496557,1434502714.0,87835
121.109263,14.635209,1434502715.0,87856
-122.202069,37.750906,1434502747.0,88444
-75.195763,39.931321,1434502780.0,89076
-66.825849,10.415159,1434502795.0,89328
-121.355401,38.045594,1434502798.0,89372
-97.918109,29.894324,1434502802.0,89430
-121.767882,37.682838,1434502825.0,89954
-76.462262,37.090766,1434502828.0,90019
-81.688199,41.496557,1434502829.0,90033
-122.202824,37.750361,1434502831.0,90091
-121.205937,37.781729,1434502840.0,90275
-121.205937,37.781729,1434502846.0,90425
-78.350769,35.788143,1434502850.0,90494
-121.355432,38.045521,1434502870.0,91042
-117.914658,33.742284,1434502875.0,91152
123.47635,13.299369,1434502876.0,91182
3.327907,6.649283,1434502894.0,91661
-121.960709,37.251774,1434502894.0,91663
-76.211258,36.881273,1434502896.0,91752
-118.468518,34.06713,1434502907.0,92154
-83.696179,32.730065,1434502908.0,92205
-74.414048,40.642712,1434502938.0,93245
-121.960591,37.251897,1434502945.0,93495
-76.098687,36.804459,1434502965.0,94195
-122.202786,37.750544,1434502986.0,94886
-88.002328,43.048264,1434502990.0,95003
-118.117425,34.081811,1434503001.0,95319
-122.416667,37.783333,1434503012.0,95672
-117.029471,32.57772,1434503031.0,96290
-77.32654,38.56346,1434503058.0,97142
-88.090419,30.655731,1434503059.0,97184
-117.082114,32.639717,1434503072.0,97634
120.322999,16.6326,1434503081.0,98005
15.640053,46.558454,1434503083.0,98088
-100.722637,20.029718,1434503093.0,98434
-81.45964,28.512296,1434503102.0,98696
-43.230592,-22.923688,1434503113.0,99091
-73.985248,40.730547,1434503116.0,99234
-51.081512,-30.00899,1434503120.0,99379
